time,temperature
1554628712,33.18126070369096
1554630787,31.997073619611832
1554632529,30.402329832440422
1554634374,28.331699474200548
1554636198,27.491556471823817
1554638417,25.795724459408277
1554640460,24.927643869797077
1554642202,24.246138975984785
1554643944,24.771832543741326
1554645944,24.14344543247731
1554647853,23.64184456189121
1554649891,23.282075083216043
1554652046,22.96939752749273
1554654411,29.4154235285996
1554656477,22.677779075294747
1554658404,22.272343740284498
1554660712,21.719976865843748
1554662867,21.221381369271995
1554664815,20.942156118047656
1554666772,20.851008601313985
1554669021,20.320175117773825
1554671347,20.448011337429737
1554673474,20.38985642473421
1554675549,20.21585503052405
1554677466,20.231563434215232
1554679662,20.440554689223553
1554681732,21.030559006533338
1554683414,22.082794632531552
1554685712,22.716853669456597
1554688281,25.638389582884113
1554690609,28.037731176126655
1554692833,29.90263709729026
1554694948,30.556791174117425
1554696978,23.340852059934196
1554698978,23.128810469787858
1554701194,33.23497201655505
1554703275,33.97583829774214
1554705339,33.52961381011561
1554707431,34.12021594139339
1554709483,34.633810357307674
1554711707,34.640356137732574
1554713694,33.127527605331466
1554715941,32.740197529439435
1554718061,32.48458434118643
1554720109,31.370840189302214
1554722219,29.6039221519896
1554724495,28.96536558133671
1554726603,27.937689559777183
1554728408,29.179647626212684
1554730270,29.531363957406707
1554732132,29.73161142842919
1554733934,29.041473839411463
1554735737,27.942728238026948
1554737539,27.14695172252109
1554739525,31.575592062209147
1554741687,31.996925639284964
1554743427,25.61146556887558
1554745229,25.469536260195976
1554747092,24.98558831931758
1554748894,24.891531390211348
1554750697,24.745507479982866
1554752991,24.23506801531089
1554754842,23.212142448075586
1554756705,23.227373955942905
1554758520,23.354762769047188
1554760376,23.262650595967333
1554762053,22.802172470687267
1554763915,22.84673898366779
1554765717,22.7291328693811
1554767641,22.345258048659463
1554769442,22.24471235070821
1554771271,22.334276819830105
1554773048,22.244157856067634
1554774849,23.710548204478155
1554776659,24.347532182569015
1554778485,24.703679731087853
1554780137,25.912916716446798
1554782137,25.714387024677375
1554783923,26.117649523465428
1554785725,25.74482518402491
1554787663,27.719499425445118
1554789509,27.42102266046751
1554791428,29.082308889624105
1554793288,28.54186754330524
1554795156,29.17421997588063
1554796959,29.951017111600155
1554798913,29.11201862143188
1554800752,29.635013439961785
1554802666,29.508629952979373
1554804468,28.694285908123852
1554806271,28.28931907927745
1554808073,27.586646384448894
1554809935,26.868840145176925
1554811737,26.192062045704116
1554813539,25.808767741111463
1554815342,25.491224350380037
1554817145,25.100082837821713
1554818947,25.03693943038951
1554820749,24.761782718705625
1554822506,24.67175323289984
1554824354,24.138891689056383
1554826282,26.059884546727375
1554828151,26.36533882519588
1554873490,21.866373361001582
1554875363,21.593741737226765
1554877647,21.556402376065616
1554879929,21.70357133074773
1554881911,21.283469780520676
1554884013,21.159044673924193
1554885897,21.154070879289673
1554887797,21.07139644549295
1554889997,20.43516468118756
1554891896,19.805127294167068
1554893864,19.42660108534341
1554895826,19.08858919216388
1554897830,18.810617109965683
1554899992,18.97410311147716
1554902060,18.752220015690185
1554903982,17.808805636860367
1554905940,17.55001067466491
1554908163,17.5949221115072
1554910207,17.31171095723359
1554912570,22.1003207481086
1554914658,22.211387839645838
1554916607,17.717717907401152
1554918737,17.49887104298344
1554920900,17.691462276860012
1554923003,17.373579654459114
1554925090,17.321620690057777
1554927029,17.150646582332808
1554929210,17.199134567293427
1554931566,17.155256236935283
1554933818,17.365020028145356
1554936369,17.450837113737922
1554938512,17.532266209292615
1554940548,17.578237020208917
1554942830,17.810518616725858
1554945235,18.69385000971571
1554947217,18.9350336153742
1554949080,20.08181660734335
1554950882,20.2465516093939
1554952685,20.85797608161272
1554954487,22.06021608115711
1554956426,17.565183464465797
1554958632,17.495021132825364
1554960495,22.895553206824562
1554962357,22.759894917768456
1554964166,24.341224502869544
1554965963,24.27263635997087
1554967887,24.427715755697264
1554969906,24.3468956171874
1554971799,24.619024501326656
1554973622,24.703306327205357
1554975574,24.540860764606105
1554977440,24.15924605055089
1554979299,24.038203273849504
1554981170,23.55505607052726
1554983026,22.925881135319333
1554984971,22.083151428588874
1554986887,21.66104483550437
1554988861,21.019236550023145
1554990653,20.67098800921159
1554992516,20.150735034158433
1554994318,19.93142941401126
1554996184,19.842998857870494
1554998043,19.640115037371828
1554999850,21.820000444037273
1555001653,22.109486151470545
1555003631,18.878436352589276
1555005674,18.60848210992494
1555007605,18.556483921051736
1555009759,18.359457724897236
1555011803,18.337475350230918
1555013787,18.584726476344915
1555015829,18.409555776756644
1555017691,18.09504037679794
1555019735,18.2544853013861
1555021769,18.428733428471713
1555023552,18.443049495338613
1555025503,18.40149639548596
1555027315,19.015993988663183
1555029168,19.587538239980947
1555031112,20.311369134925744
1555033228,21.200005948145748
1555035184,21.882415562538792
1555037275,22.88310239953846
1555039202,24.86838660694349
1555041003,24.64733171233012
1555042929,19.516131923851084
1555044800,19.091689679463038
1555046711,26.06809441515163
1555048512,26.259859332705727
1555050315,26.402709740529687
1555052117,25.641651501426782
1555053919,25.912693739917895
1555055781,25.89282466526032
1555057584,25.861507923208958
1555059386,25.398000457016046
1555061188,23.41512450451258
1555062989,21.819277345637154
1555064791,22.99004093091648
1555066594,23.24129642673489
1555068456,22.970801151673115
1555070259,22.91626574867374
1555072061,22.723462802982656
1555073864,22.81046776046705
1555075665,22.678892875286333
1555077467,21.83843206181547
1555079270,21.398725874105274
1555081072,21.643371693384935
1555082935,21.503098113992973
1555084737,21.821679096494908
1555086487,25.522662297445628
1555088229,25.728648051738144
